id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Purinethol,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Purixan,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Remicade,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Renflexis,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Rheumatrex,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Rinvoq,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Risankizumab-rzaa,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Rowasa,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Sandimmune,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Selarsdi,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Simlandi,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Simponi,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Skyrizi*,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Solu-medrol,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Sorbitol,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Stelara,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Steqeyma,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Surmontil,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Thalomid,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Tofranil,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Tremfya,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Trexall,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Trimebutine,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Tyruko,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Tysabri,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Uceris,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Ustekinumab-aekn,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Viberzi,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Wezlana,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Xeljanz,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Xifaxan,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Yesintek,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Yuflyma,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Asceniv,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Bivigam,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Carimune Nf,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Diaminopyridine,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Firdapse,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Flebogamma Dif,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Gammagard,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Gammagard S/d Less Iga,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Gammaplex,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Guanidine,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Immune Globulin Intravenous (ivig),,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Octagam,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Panzyga,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Prednisone,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Privigen,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Rayos,,,
683eb07337b86bfd7218a0d8,Lambert-Eaton Myasthenic Syndrome,healthwell,Ruzurgi,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Aflibercept,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Aflibercept-ayyh,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Alymsys,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Ascorbic Acid,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Avacincaptad Pegol Sodium,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Avastin,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Beovu,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Beta Carotene,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Bevacizumab,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Bevacizumab-adcd,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Bevacizumab-awwb,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Bevacizumab-bvzr,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Bevacizumab-maly,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Brolucizumab-dbll,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Byooviz,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Cimerli,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Empaveli,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Eylea,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Faricimab-svoa,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Izervay,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Lucentis,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Mvasi,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Natural Mixed Tocopherols,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Pavblu,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Pegcetacoplan,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Ranibizumab,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Ranibizumab-eqrn,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Ranibizumab-nuna,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Susvimo,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Syfovre,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Thalidomide,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Thalomid,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Vabysmo,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Vegzelma,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Verteporfin,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Visudyne,,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Vitamin E  (non Otc),,,
683eb07337b86bfd7218a0d9,Macular Degeneration (Wet and Dry),healthwell,Zirabev,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Adriamycin,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Arzerra,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Belrapzo,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Bendamustine Hcl,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Bendeka,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Bortezomib,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Boruzu,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Brukinsa,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Calquence,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Carboplatin,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Cisplatin,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Cyclophosphamide,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Cytarabine,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Decadron,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Dexamethasone Sodium Phosphate,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Dexpak 10 Day,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Dexpak 13 Day,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Dexpak 6 Day,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Dextenza,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Dexycu,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Etopophos,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Fusilev,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Gazyva,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Hidex,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Ifex,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Imbruvica,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Infugem,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Jaypirca,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Khapsory,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Lenalidomide,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Leucovorin Calcium,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Matulane,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Maxidex,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Medrol,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Mesnex,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Mitoxantrone Hydrochloride,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Navelbine,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Otrexup,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Oxaliplatin,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Ozurdex,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Rasuvo,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Rayos,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Revlimid,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Riabni,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Rituxan,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Rituxan Hycela,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Rituximab,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Rituximab-pvvr,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Ruxience,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Solu-medrol,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Taperdex,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Taperdex 7 Day,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Tecartus,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Toposar,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Torisel,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Treanda,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Trexall,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Truxima,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Velcade,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Venclexta,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Vincristine Sulfate,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Xatmep,,,
683eb07337b86bfd7218a0da,Mantle Cell Lymphoma,healthwell,Zanubrutinib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Aldesleukin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Amascrine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Amifostine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Amonafide,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Amsacrine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Avastin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Azelaic Acid,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Azelex,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Baccilus Of Calmette And Guerin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Bevacizumab,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Bevacizumab-awwb,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Bleomycin Sulfate,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Braftovi,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Braftovi + Mektovi,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Brequinar,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Bryostatin-1,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Carboplatin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Carmustine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Cimetidine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Cisplatin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Cotellic,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Dabrafenib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Dabrafenib Mesylate,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Dacarbazine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Dactinomycin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Decitabine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Doxil,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Droxia,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Dtic-dome,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Fenretinide,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Fotemustine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Hydrea,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Hydroxyurea,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Imatinib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Imlygic,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interferon Alfa-2a,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interferon Alfa-2b,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interferon Beta,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interleukin-4,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Interleukin-6,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Intron A,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Iodine-125,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Ipilimumab,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Isotretinoin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Keytruda,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Kimmtrak,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Leukine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Lomustine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Marimastat,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Masoprocol,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Megestrol,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Megestrol Acetate,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Mekinist,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Mektovi,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Melphalan Hydrochloride,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Mvasi,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Nexavar,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Nivolumab,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Oblimersen,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Opdivo,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Opdualag,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Paclitaxel,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Palladium Pd 103,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Peginterferon Alfa-2b,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Pegintron,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Peplomycin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Piritrexim,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Platinol,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Platinol-aq,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Proleukin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Ranitidine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Ranitidine Hydrochloride,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Recombinant Interferon Alfa,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Sorafenib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Sylatron,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Tafinlar,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Tamoxifen,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Tasonermin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Taxol,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Taxotere,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Tecentriq Hebreza,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Temozolomide,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Temsirolimus,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Thymalfasin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Thymopentin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Tirapazamine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Torisel,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Trametinib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Trametinib Dimethyl Sulfoxide,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Treosulfan,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Tretinoin,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Trimetrexate,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vegzelma,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vemurafenib,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vinblastine Sulfate,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vincristine Sulfate,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Vindesine,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Yervoy,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Zelboraf,,,
683eb07337b86bfd7218a0db,Melanoma - Medicare Access,healthwell,Zirabev,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Actos,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,"Imaging (ct, Mri, Ultrasound)*",,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Lab Work (related To The Liver)*,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Liver Biopsy*,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ozempic 0.25 Mg Or 0.5 Mg Doses,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ozempic 1 Mg Doses,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ozempic 2 Mg Doses,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Physician Visit (hepatologist)*,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Pioglitazone,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Pioglitazone Hcl,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Pioglitizone Hydrochloride,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Reltone,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Resmetirom,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Rezdiffra,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Rybelsus,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Semaglutide,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Transportation-bus,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Transportation-car Mileage,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Transportation-taxi,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Transportation-train,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Urso 250,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Urso Forte,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ursodiol,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Ursodiol Avpak,,,
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Wegovy,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Acetaminophen,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Acular,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Acuvail,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Adalat Cc,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Aimovig,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Ajovy,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Almotriptan,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Amerge,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Atacand,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Betimol,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Botox,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Buffered Aspirin (non Otc),,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Butorphanol,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Bystolic,,,
683eb07337b86bfd7218a0dd,Migraine,healthwell,Cafergot,,,
