id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program
683eb07337b86bfd7218a0c4,Fungal Infections-Aspergillosis and Candidiasis,healthwell,Voriconazole,,Voriconazole,Fungal Infections-Aspergillosis And Candidiasis
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Adriamycin,,Adriamycin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Adrucil,,Adrucil,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Alimta,,Alimta,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Camptosar,,Camptosar,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Capecitabine,,Capecitabine,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Carac,,Carac,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Carboplatin,,Carboplatin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Cisplatin,,Cisplatin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Cyramza,,Cyramza,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Docetaxel,,Docetaxel,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Dostarlimab,,Dostarlimab,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Doxorubicin,,Doxorubicin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Efudex,,Efudex,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Ellence,,Ellence,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Enhertu,,Enhertu,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Epirubicin,,Epirubicin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Fluoroplex,,Fluoroplex,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,"Fluorouracil, 5-fu",,"Fluorouracil, 5 Fu",Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Fusilev,,Fusilev,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Herceptin,,Herceptin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Herzuma,,Herzuma,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Irinotecan,,Irinotecan,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Kanjinti,,Kanjinti,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Keytruda,,Keytruda,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Leucovorin Calcium,,Leucovorin Calcium,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Levoleucovorin,,Levoleucovorin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Lonsurf,,Lonsurf,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Mitomycin,,Mitomycin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Mutamycin,,Mutamycin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Ontruzant,,Ontruzant,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Opdivo,,Opdivo,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Oxaliplatin,,Oxaliplatin,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Paclitaxel,,Paclitaxel,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Pembrolizumab,,Pembrolizumab,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Pemetrexed,,Pemetrexed,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Ramucirumab,,Ramucirumab,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Taxotere,,Taxotere,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Trastuzumab,,Trastuzumab,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Trastuzumab-qyyp,,Trastuzumab Qyyp,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Trazimera,,Trazimera,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Xeloda,,Xeloda,Gastric Cancer - Medicare Access
683eb07337b86bfd7218a0c6,General Travel Fund,healthwell,Transportation- Bus,,Transportation Bus,General Travel
683eb07337b86bfd7218a0c6,General Travel Fund,healthwell,Transportation- Car Mileage,,Transportation Car Mileage,General Travel
683eb07337b86bfd7218a0c6,General Travel Fund,healthwell,Transportation- Parking,,Transportation Parking,General Travel
683eb07337b86bfd7218a0c6,General Travel Fund,healthwell,Transportation- Taxi,,Transportation Taxi,General Travel
683eb07337b86bfd7218a0c6,General Travel Fund,healthwell,Transportation- Tolls,,Transportation Tolls,General Travel
683eb07337b86bfd7218a0c6,General Travel Fund,healthwell,Transportation- Train,,Transportation Train,General Travel
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Actemra,,Actemra,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Arze-ject-a,,Arze Ject A,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Arzerra,,Arzerra,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Beta 1 Kit,,Beta 1 Kit,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Beta-phos/ac,,Beta Phos/Ac,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Betameth Com,,Betameth Com,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Betameth Pf,,Betameth Pf,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Celestone,,Celestone,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Deltasone,,Deltasone,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Depo-medrol,,Depo Medrol,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Dex La,,Dex La,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Dexamet/nacl,,Dexamet/Nacl,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Dexamethasone,,Dexamethasone,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Dexamethasone Phosphate,,Dexamethasone Phosphate,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Dexamethasone Sodium Phosphate,,Dexamethasone Sodium Phosphate,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Dexpak,,Dexpak,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Doubledex,,Doubledex,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Kenalog-10,,Kenalog 10,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Kenalog-40,,Kenalog 40,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Locort,,Locort,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Marbeta-l,,Marbeta L,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Maxidex,,Maxidex,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Medrol,,Medrol,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Methylpr Ss,,Methylpr Ss,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Methylprd Pf,,Methylprd Pf,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Methylpred,,Methylpred,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Methylpred Ace,,Methylpred Ace,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Millipred,,Millipred,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Millipred Dp,,Millipred Dp,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Orapred Odt,,Orapred Odt,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Ozurdex,,Ozurdex,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,P-care D40,,P Care D40,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,P-care D80,,P Care D80,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,P-care K40,,P Care K40,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,P-care K40g,,P Care K40G,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,P-care K80,,P Care K80,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,P-care K80g,,P Care K80G,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Pediapred,,Pediapred,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Pod-care 100,,Pod Care 100,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Pod-care100c,,Pod Care100C,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Pred Sod Pho,,Pred Sod Pho,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Prednisolone,,Prednisolone,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Prednisone,,Prednisone,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Pro-c-dure 5,,Pro C Dure 5,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Pro-c-dure 6,,Pro C Dure 6,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Rayos,,Rayos,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Ready Betame,,Ready Betame,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Ready Dexame Kit,,Ready Dexame Kit,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Ready Methyl,,Ready Methyl,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Ready Triamc,,Ready Triamc,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Readysharp +,,Readysharp +,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Solu-cortef,,Solu Cortef,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Solu-medrol,,Solu Medrol,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Tocilizumab,,Tocilizumab,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Tofidence,,Tofidence,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Triamcinolone,,Triamcinolone,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Triesence,,Triesence,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Triloan Ii,,Triloan Ii,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Triloan Suik,,Triloan Suik,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Tyenne,,Tyenne,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Veripred 20,,Veripred 20,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Zonacort,,Zonacort,Giant Cell Arteritis Or Temporal Arteritis - Medicare Access
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Avastin,,Avastin,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Bevacizumab,,Bevacizumab,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Bevacizumab-awwb,,Bevacizumab Awwb,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Bicnu,,Bicnu,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Camptosar,,Camptosar,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Carboplatin,,Carboplatin,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Ceenu Or Ccnu,,Ceenu Or Ccnu,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Cisplatin,,Cisplatin,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Cyclophosphamide,,Cyclophosphamide,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Etopophos,,Etopophos,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Etoposide,,Etoposide,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Gleostine,,Gleostine,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Gliadel,,Gliadel,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Irinotecan,,Irinotecan,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Matulane,,Matulane,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Paraplatin,,Paraplatin,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Procarbazine,,Procarbazine,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Temodar,,Temodar,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Torisel,,Torisel,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Vegzelma,,Vegzelma,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Vincasar,,Vincasar,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Voranigo,,Voranigo,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c8,Glioblastoma Multiforme/Anaplastic Astrocytoma,healthwell,Zirabev,,Zirabev,Glioblastoma Multiforme/Anaplastic Astrocytoma
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Aceclofenac,,Aceclofenac,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Acemetacin,,Acemetacin,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Allopurinol,,Allopurinol,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Amtolmetin Guacil,,Amtolmetin Guacil,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Apazone,,Apazone,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Bufexamac,,Bufexamac,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Celecoxib,,Celecoxib,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Clonixin,,Clonixin,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Colchicine,,Colchicine,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Colcrys,,Colcrys,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Cortisone,,Cortisone,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Dexibuprofen,,Dexibuprofen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Dexketoprofen,,Dexketoprofen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Diclofenac Potassium,,Diclofenac Potassium,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Diclofenac Sodium,,Diclofenac Sodium,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Diflunisal,,Diflunisal,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Dipyrone,,Dipyrone,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Duzallo,,Duzallo,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Etodolac,,Etodolac,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Etofenamate,,Etofenamate,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Etoricoxib,,Etoricoxib,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Febuxostat,,Febuxostat,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Felbinac,,Felbinac,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Fenbufen,,Fenbufen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Fenofibrate,,Fenofibrate,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Fenoprofen,,Fenoprofen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Floctafenine,,Floctafenine,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Flufenamic Acid,,Flufenamic Acid,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Flurbiprofen,,Flurbiprofen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Hydrocortisone,,Hydrocortisone,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Indomethacin,,Indomethacin,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Ketoprofen,,Ketoprofen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Ketorolac,,Ketorolac,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Krystexxa,,Krystexxa,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Lesinurad Allopurinol,,Lesinurad Allopurinol,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Lopurin,,Lopurin,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Lornoxicam,,Lornoxicam,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Losartan,,Losartan,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Losartan Potassium,,Losartan Potassium,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Loxoprofen,,Loxoprofen,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Lumiracoxib,,Lumiracoxib,Gout - Medicare Access
683eb07337b86bfd7218a0c9,Gout - Medicare Access,healthwell,Meclofenamate,,Meclofenamate,Gout - Medicare Access
